4636;4819;727636
4238;772;727636
4201;1000;727636
4375;783;727636
4174;789;727636
4228;810;727636
4542;836;727636
4384;847;727636
4328;854;727636
4424;873;727636
4416;861;727636
4239;880;727636
4762;900;727636
5441;1060;727636
4442;951;727636
4279;959;727636
4628;965;727636
4499;974;727636
4227;1138;727636
4275;984;727636
4407;1059;727636
4705;1014;727636
4620;1017;727636
4623;1038;727636
4496;1128;727636
4257;1067;727636
4240;1075;727636
4419;1084;727636
4699;1094;727636
4523;1102;727636
4482;1110;727636
4250;1455;727636
4248;1830;727636
4404;1137;727636
4701;1166;727636
4598;1322;727636
4176;1196;727636
4318;1202;727636
4188;1202;727636
4265;1298;727636
4414;1197;727636
4302;1300;727636
4216;1200;727636
4441;1197;727636
4242;1199;727636
4587;1677;727636
4357;1233;727636
4515;1211;727636
4624;1206;727636
4232;1208;727636
4542;1208;727636
4284;1206;727636
4359;1208;727636
4625;1496;727636
4269;1214;727636
4516;1213;727636
4326;1213;727636
4275;1216;727636
4676;1212;727636
4522;1307;727636
